CD133-2	1	1	1	1	1	1	0.855472960286233	0.750991171766923	0.665084014879446	0.576846593686022	0.505970096643814	0.434449461950895	0.383527265098352	0.287755148245937	0.235204366472136	0.154631440925369	0.120107573315434	0.105893984759435	0.0818633272306658	0.0582263876228048	0.0319167358714736	0.0250516569589735	0.0302021012978298	0.0233081541628551	0	0.0138283590213748	0.0176199662117008	0.035126082820311	0.0403094043782596	0.0638459886821999	0.0657113016948943	0.0799092389675524	0.0878558600007491	0.0796187159160697	0.0948149707633183	0.0999455141623308	0.105128340005548	0.122676679770364	0.119288006624886	0.129942726225456	0.112188460301407	0.104067351458166	0.114289716918225	0.118156753759213	0.123730466481428	0.129784661502466	0.137340431527782	0.126572321867603	0.122216611335467	0.121097983089295	0.0998395656044728	0.0935515177339468	0.109005875750265	0.0854783232058262	0.0689923950662416	0.0690435185792773	0.0554697418799227	0.0394667774172375	0.0288532486951849	0.0204547030365282	0.00114339830494912	0.0234830309397393	0.027187669418568	0.0082663089240158	0.0352202591836488	0.0637211765827395	0.063383156269978	0.0604429817908581	0.0796279931405435	0.0992544144853916	0.114921092784621	0.133805850397166	0.125902159398293	0.134714088399213	0.167459734904905	0.132277349497743	0.107790417479028	0.120521639450686	0.12383395883222	0.120467519382182	0.106407467913291	0.0857371174160705	0.0879536692719679	0.0835498588283622	0.0572747325056246	0.0369417715754717	0.051934324990309	0.0655950576142899	0.0690349272067523	0.0657173483644398	0.0627434156866721	0.0871967405356155	0.109322832043554	0.115828043363513	0.132864566648918	0.132864566648918	0.132864566648918	0.132864566648918	0.132864566648918	0.132864566648918
CD49b	1	1	1	1	1	1	0.899928528471347	0.866016245404539	0.777378511711624	0.743687953834977	0.714922017615651	0.644900184903388	0.554383705621222	0.438216127344483	0.357364848048034	0.254711542492019	0.22709393946086	0.177277966978676	0.131256944248269	0.0927944997277082	0.0292103658552703	0	0.00742689577626605	0.0115828402692092	0.0100893019564416	0.000280238418282626	0.0172207995046428	0.0105318168276943	0.0199110560267933	0.0190955039703416	0.0277604904432699	0.0342262581926494	0.0435093915817778	0.0384779594611112	0.0518350722955419	0.0471692126973777	0.0688136492817075	0.0568788110781881	0.054128398042387	0.0579166467756168	0.0712836016909304	0.0881206665238985	0.112475604637214	0.119574616513391	0.117020511512641	0.13156659255689	0.14241022211055	0.132602024810689	0.13433020220074	0.131581139309401	0.131621124833719	0.11648231471082	0.107135426819036	0.104121109588914	0.104957179303203	0.118801211066504	0.137346972272191	0.151726546988574	0.14510993558141	0.135609563790312	0.132089607014585	0.138431302046035	0.152082397116584	0.164114931036745	0.186510069503462	0.203801977597121	0.226118924040155	0.181497075704903	0.19017000836478	0.238831766971713	0.246310046537871	0.257425944521277	0.253199866730689	0.265839295452096	0.271435711731784	0.272046284703641	0.271232180106976	0.260831902928383	0.278908012766784	0.295021569033754	0.257483869367456	0.271451123732589	0.275294231447217	0.281655452156923	0.29846218827048	0.303323039768478	0.284333237657385	0.297030890926753	0.294996308591927	0.326067631247275	0.299099335928859	0.308239526948493	0.331864290488274	0.339342425242992	0.349015203128062	0.349015203128062	0.349015203128062	0.349015203128062	0.349015203128062	0.349015203128062
CD117(c-kit)	1	1	1	1	1	1	0.927590006428341	0.836302677663198	0.723226123385641	0.598891740639437	0.492659323397937	0.374410268733858	0.278250260588861	0.183225018920826	0.138941319848276	0.10028388054678	0.0777595623636922	0.0691056421650526	0.0671618544329459	0.055020115394266	0.0377436536866791	0.0332825690159365	0.0390011825088262	0.0436545290003922	0.0368607014994014	0.0357076918116907	0.0328160641759143	0.0350553133135869	0.0295407878630784	0.024469951051603	0.0230864161441507	0.0391496932166012	0.0421644817536962	0.0339449321155641	0.0299970399315209	0.0270319279560899	0.0183058603399482	0.0251187398626582	0.0268967399230552	0.0365731446373833	0.0419564346910498	0.0391551930755651	0.0307078151661804	0.0350040503994135	0.0399800217332373	0.0446415380449945	0.0556301646237202	0.0569157492954849	0.0475068204801073	0.0505183888833263	0.0386456361955736	0.030943170254608	0.0256810467190629	0.0219256642477724	0.0101691635843959	0.00762824023174135	0.00676858129399989	0.00152380373763602	0.00139052531216973	0	0.000167680652839119	0.00673232561832122	0.00342126279502734	0.00593468035295558	0.0146274455697116	0.0282088906285613	0.0360545900497408	0.0301415909986848	0.0316455581865612	0.0338325552918012	0.0319981259446693	0.0234795191690445	0.024020683034325	0.0325808580010996	0.0439674031566984	0.0459048255086609	0.0442669873796981	0.0467222844147609	0.0502114753789058	0.0508312235384255	0.0540964406226944	0.055266123932018	0.0636128961521425	0.0712175844866723	0.0654555898829206	0.0571763933543258	0.0435896959417058	0.0345465177822818	0.0282561584193916	0.035399132938806	0.0391468190692073	0.0327807223152248	0.0417531477440803	0.0367484831240753	0.0279384827896277	0.0279384827896277	0.0279384827896277	0.0279384827896277	0.0279384827896277	0.0279384827896277
CD34	1	1	1	1	1	1	0.900617044227993	0.800220955846516	0.695473795131612	0.590330615866728	0.515744995114698	0.452470073111701	0.390569245730622	0.275430850783732	0.221770655629564	0.161269159363833	0.136231973854892	0.124526728883436	0.0951497923789932	0.0794825717740175	0.0518954025679636	0.0489238724013955	0.0403101238232087	0.0478203067423539	0.031416228075247	0.0318669501237386	0.0363817415197523	0.0373589257341393	0.0344962674469453	0.0449507263244635	0.0608188045602235	0.062198193568175	0.0720362903599734	0.0582180001048588	0.0594769364880607	0.0637571012601019	0.0690630193083486	0.0769879249782557	0.0909784271775807	0.097533150859774	0.101462176774705	0.0853476063740732	0.0978792362530617	0.0922877188875492	0.0986822722778313	0.0913735075381595	0.115596098372394	0.107368859020504	0.107980702298888	0.0943639535588309	0.0620934222128949	0.0515524356943287	0.0535537062173451	0.0428136883009144	0.0243900227707745	0.0428075827133895	0.0546486693934936	0.0278423580728267	0.0305821303683978	0.0167618586193824	0	0.0273373221600609	0.0367028925507041	0.0448410965071855	0.0626631753811187	0.0856712312917322	0.0833636177231673	0.0779973035390729	0.085527265328066	0.0939000475164985	0.0977262226910236	0.105730963338018	0.0965590978899133	0.0997061183737844	0.114222997774642	0.101221090920974	0.102412325657693	0.106849966414349	0.097754893005654	0.104789257736231	0.102789580473171	0.108119646879884	0.115437650748797	0.121073434121577	0.112620114158132	0.106634171476952	0.0936250840843716	0.106565176957973	0.111844198605638	0.126540176603065	0.126083174399213	0.141525984690474	0.146444061420133	0.143809131425704	0.142365184270236	0.142365184270236	0.142365184270236	0.142365184270236	0.142365184270236	0.142365184270236
CD133-1	1	1	1	1	1	1	0.892624835785395	0.771023067481799	0.708110696889317	0.685962767654631	0.63429722161382	0.530002997104618	0.484569432552603	0.377754056723966	0.351359919547384	0.276662508773342	0.208132806403359	0.171595771113795	0.164328987145408	0.147339536636602	0.0653543893061957	0.0316044755198857	0.0513035624527339	0.0392084727111689	0.0602292049021367	0.0276897014081752	0.0541284705630802	0.0541584473831102	0.0626917916778889	0.0419228005048629	0.00134250069334672	0.0115489037004932	0.0170792835616787	0.0100007545698373	0.0318478937403839	0.0328098392583194	0.0606434853076666	0.0788073020275327	0.115240050659498	0.11032281159747	0.136110752362977	0.129716187906045	0.125374146698261	0.146832736479455	0.149940524190695	0.15802541641324	0.191382926755646	0.202243899641903	0.186513325448346	0.181226990850689	0.155230678743663	0.138194973434901	0.148239513489579	0.147960982145408	0.131715878120224	0.147965751204981	0.148360736375674	0.0798206727944619	0.0500170774069307	0.0127086043898629	0	0.0434202236820369	0.0629008173522473	0.0537851071105655	0.102842188488032	0.149971564410694	0.12822086449205	0.11870930376931	0.150209827739077	0.191502968295297	0.203782129378197	0.201786067370043	0.125220984413653	0.1849086952172	0.248428932347927	0.19895088252487	0.191465278650336	0.248101242304027	0.241009282381771	0.239521355276204	0.255969380815034	0.24158955494622	0.281140717217181	0.378682762006067	0.318029774912258	0.277280561717809	0.267019318995565	0.281817056881498	0.3042542188083	0.320878294162296	0.305423783097112	0.325319538760184	0.374934650759434	0.359361888852346	0.387862154925166	0.387862154925166	0.387862154925166	0.387862154925166	0.387862154925166	0.387862154925166
CD66a/c/e	0.843765319978667	0.843765319978667	0.843765319978667	0.843765319978667	0.843765319978667	0.843765319978667	0.866157687187772	0.922698186665337	1	0.998671985442718	0.777757216014854	0.583490165991468	0.641592781547163	0.618301243258471	0.614073925687472	0.578178744386987	0.596466499388701	0.613258702159698	0.510674273972682	0.437113809398312	0.254799047856989	0.226161776575449	0.209920176098615	0.161793224347774	0.0845326799844654	0.0291184657496056	0.0370312785868448	0.0457957862017609	0	0.140532563919975	0.11084631933359	0.201714490136844	0.25979933407859	0.257440813917753	0.278956278983432	0.240429863008691	0.265438201672268	0.319073779935501	0.31883716756809	0.387817827642291	0.371915202950655	0.414754273615378	0.477941312753173	0.463626570658949	0.451925752223566	0.459913191865298	0.556095894902704	0.456901302703872	0.434744420271983	0.44154082169795	0.409146398463978	0.340450029991052	0.296259512394954	0.260578968034746	0.192849870483193	0.247398851758585	0.28342635102125	0.262825496199713	0.365418961284227	0.239763974750296	0.166923730752443	0.13960408767409	0.174635842689707	0.232351469891913	0.286868962053744	0.376307472240443	0.338803929270139	0.237701129950194	0.273740033890064	0.248292304687176	0.297295915740709	0.324323818791752	0.352181788721421	0.426150434612174	0.437356295514485	0.335531036863764	0.329990920112979	0.434809966250151	0.506197383089042	0.483992863428012	0.465311327358017	0.510004557941578	0.621439671247736	0.651074280815994	0.576574116552667	0.644686857115635	0.627263853575323	0.616931126656014	0.583438009842571	0.581955562130031	0.607914403719178	0.63539654246337	0.663492424108097	0.594293860142813	0.638821200619517	0.638821200619517	0.638821200619517	0.638821200619517	0.638821200619517	0.638821200619517
CD98	0.682924355310873	0.682924355310873	0.682924355310873	0.682924355310873	0.682924355310873	0.682924355310873	0.770551148216014	0.854901840013772	0.945780279241003	1	0.932130539246694	0.899183019725179	0.905718801655643	0.905070700170057	0.896895811865175	0.806394849351229	0.792488407389133	0.821572934430575	0.773601454774974	0.709566019967412	0.542608901392137	0.512335225198018	0.485351267990154	0.549658732464687	0.493258162692532	0.435724250786554	0.417059099737943	0.385873966090015	0.331563568140576	0.36739880494126	0.36264275314909	0.440543501748304	0.443579908892868	0.405573368374275	0.418042793804081	0.407631669989585	0.390155413790945	0.365224237232422	0.36188709505906	0.30690997301112	0.287326867565139	0.289012741530664	0.349554615378383	0.347087281939177	0.37304904439339	0.317908333349358	0.323244195137457	0.266521093357226	0.232230594689658	0.196640911833492	0.223534100645579	0.200247712034766	0.169218864803654	0	0.0798707315859987	0.0919788060267957	0.0892147416175934	0.0276092489503807	0.103091074181283	0.12670688673547	0.165753639839974	0.244284814437802	0.291378392861844	0.334307192288192	0.438132940908858	0.505069728953658	0.538080632686404	0.548127402286267	0.687368812991837	0.686777070779077	0.671564780665381	0.701646290108527	0.662804730273582	0.622281706617271	0.673898739749452	0.706708890645839	0.600347404644993	0.63741970644305	0.614849527562711	0.535835729572632	0.487026431170524	0.537442903754036	0.570728522689121	0.602453336154704	0.636536193924254	0.579628802691089	0.555417327056778	0.624544264089195	0.634702955481754	0.60322149057281	0.655152964228067	0.708280731795527	0.772422852888487	0.721050580636422	0.717029621334	0.717029621334	0.717029621334	0.717029621334	0.717029621334	0.717029621334
CD102	0.653072225617373	0.653072225617373	0.653072225617373	0.653072225617373	0.653072225617373	0.653072225617373	0.691321860935066	0.844581880456927	0.907179149776566	0.916956365273613	1	0.967398893955585	0.961637988609052	0.91360678688391	0.89659158039806	0.86781669424463	0.81206465664923	0.795171997929513	0.706756987781196	0.656752530808519	0.539493052791884	0.462894504992868	0.429810489438768	0.413808887651821	0.411127914372736	0.420538828775467	0.406915356270451	0.4874289711361	0.450831895459458	0.444866601993762	0.376982386840751	0.396904294092006	0.361337722345136	0.321101866060068	0.405102470469191	0.326590683683193	0.281871134008609	0.344423709463819	0.28554676393981	0.336401822060288	0.324385216280437	0.320789890103894	0.343106994513813	0.331946094459562	0.366996018572126	0.271676561568665	0.342861576530202	0.328093684544554	0.222371760429392	0.234236220134256	0.157333343180497	0.112383230320985	0.105202290579329	0.0651282950214759	0.0773995930225923	0.0561057304565414	0.0906780209391021	0	0.0149360580399966	0.0357737788312084	0.0390679244131377	0.102044202096826	0.129399732932729	0.153413707432478	0.191196717109825	0.217161844194529	0.265047401477805	0.196982943608744	0.285104000173138	0.3664506666553	0.392805985260375	0.359255211414566	0.293621948869122	0.299554289721696	0.405502038411403	0.376706043986627	0.403559759841503	0.407713663249785	0.456812085378041	0.457595097568052	0.413649222840421	0.422784463422784	0.516788548290738	0.617467558893252	0.623785482330565	0.560511945399458	0.56322348992839	0.560988935257905	0.573486089346403	0.646795745422944	0.637563246105973	0.698932198782145	0.739575259621136	0.700443067699481	0.686462160452736	0.686462160452736	0.686462160452736	0.686462160452736	0.686462160452736	0.686462160452736
CD43	0.488714423885025	0.488714423885025	0.488714423885025	0.488714423885025	0.488714423885025	0.488714423885025	0.560429369206507	0.699273893212953	0.823325340269501	0.918878574147104	1	0.944114692033311	0.949205552658668	0.984497932926624	0.926238222454711	0.835053371086332	0.79151269873468	0.783395673681649	0.669927269125266	0.552241140274903	0.433750326559699	0.330843349462455	0.313262590528141	0.34908723563894	0.31771023405931	0.32663102135097	0.35470618249254	0.410376137998787	0.349875593815952	0.398621710003191	0.388340530896873	0.431062760034709	0.494758921439905	0.436792167282688	0.469426677921829	0.387407093648828	0.354054520646483	0.408772169057131	0.393901672602878	0.39052178224153	0.391516883653561	0.389433399125072	0.420601482857345	0.364484753657382	0.413699593336632	0.354953014601475	0.424009187763369	0.423256669941642	0.358609496658236	0.323865099386545	0.328282488924919	0.241925277097622	0.201089557445553	0.135249675619791	0.116175865615191	0.109149823369273	0.115482022985281	0.0533000108359052	0.0845308831176853	0.0423136783537591	0	0.0242721461743375	0.129297588268172	0.133778125589139	0.149406358829555	0.203418465540999	0.189763346661933	0.135425328654024	0.185516533545169	0.248877230652887	0.28895975244183	0.30615631677319	0.288614225623736	0.242462008348314	0.365557785097734	0.379754462056233	0.363832494535039	0.442816779726458	0.450899996476377	0.427252800680098	0.354762811025782	0.363648223533393	0.46461067786154	0.485288250021406	0.440487182430046	0.388051844322952	0.309811529965281	0.300608120747412	0.299398860945242	0.427945652223557	0.41972530833314	0.442288296584692	0.519023881187111	0.481234288556171	0.45707766745544	0.45707766745544	0.45707766745544	0.45707766745544	0.45707766745544	0.45707766745544
HLA-DR	0.489856880631905	0.489856880631905	0.489856880631905	0.489856880631905	0.489856880631905	0.489856880631905	0.596077240726262	0.712502445152688	0.793105496097143	0.869016187246856	0.941037634518001	0.980090761804396	1	0.986453978987516	0.930301083044188	0.879717408950541	0.809207671809472	0.721621723363806	0.615808120243656	0.517050684498232	0.420133942025187	0.329789132393513	0.259230673450133	0.221911484106898	0.169888880619178	0.139476173963061	0.0996747742841529	0.0653452504421315	0.0396290825845271	0.0164482472156888	0.0101091670057803	0.00825897226754981	0.0069578539017283	0.0131430218163493	0.0140063679670069	0	0.00912820039821944	0.0193460799238244	0.0256257112034135	0.0196338709038766	0.0338767664998101	0.0294968783788016	0.0411051318775806	0.040623850796688	0.0378784587301645	0.0384581902835183	0.076356035147398	0.0749809632427886	0.0811642476055818	0.0955588175784267	0.117236242671714	0.104420168282089	0.113814005477469	0.106645654520491	0.109522855466337	0.127574186284536	0.12887313389151	0.0988524843979373	0.0966029037988193	0.0807831016550495	0.0614279392170696	0.0776054809545139	0.0917902624680612	0.0928112984200733	0.0950281546507544	0.110637074842096	0.115226661797704	0.118046758820799	0.133137577775191	0.151754860384022	0.166827662433406	0.19535789411068	0.179342187901394	0.192122572468706	0.217376058796931	0.22660366504934	0.227497705865325	0.233777809030647	0.246635943093754	0.260395263810748	0.260030740213714	0.27954370889688	0.294242438783122	0.310081891204062	0.322854243278167	0.329957221518928	0.328933862738042	0.354900335405799	0.380535561018101	0.40941492844138	0.433276546946452	0.465626801480037	0.524963880871798	0.567663694108778	0.621102121525278	0.621102121525278	0.621102121525278	0.621102121525278	0.621102121525278	0.621102121525278
